unit,suite,category,encoder,threads,seconds,bytes,audio_bytes,raw_bytes,channels,sample_rate
librispeech-test-clean/5683,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.078786583,8639319,8630151,15376640,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl -j1,1,0.35638875,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl -j2,2,0.181334667,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl -j4,4,0.09605825,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl -j8,8,0.05618375,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.243625333,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.127692583,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.0709005,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.044778375,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,flac decode -j1,1,0.064923958,9442979,9442937,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.135426375,9086204,9077036,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.0716225,9086204,9077036,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.039556333,9086204,9077036,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027929916,9086204,9077036,15506718,1,16000
librispeech-test-clean/61,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.078680916,9168922,9159754,15506718,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl -j1,1,0.366277209,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl -j2,2,0.186507959,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl -j4,4,0.097986958,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl -j8,8,0.056895334,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.250398083,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.13039125,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.074240167,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.044252125,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,flac decode -j1,1,0.066781875,9398861,9398819,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.138825708,9006699,8997513,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.072281667,9006699,8997513,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.039326833,9006699,8997513,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.026875542,9006699,8997513,15877280,1,16000
librispeech-test-clean/672,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.077557167,9107647,9098461,15877280,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl -j1,1,0.374356959,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl -j2,2,0.189276166,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl -j4,4,0.102663,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl -j8,8,0.058699167,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.25245975,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.131945625,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.071369791,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.045625583,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,flac decode -j1,1,0.065090959,9915430,9915388,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.140053959,9536362,9527176,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.072381333,9536362,9527176,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.039704833,9536362,9527176,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027004542,9536362,9527176,15822720,1,16000
librispeech-test-clean/6829,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.078324958,9621116,9611930,15822720,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl -j1,1,0.378610167,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl -j2,2,0.194254458,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl -j4,4,0.102658084,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl -j8,8,0.061609208,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.256863625,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.133066125,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.073137458,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.045978917,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,flac decode -j1,1,0.067133,9680948,9680906,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.135981625,9248496,9239328,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.070856333,9248496,9239328,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038783125,9248496,9239328,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027462875,9248496,9239328,15361602,1,16000
librispeech-test-clean/6930,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.075920125,9380640,9371472,15361602,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl -j1,1,0.34022575,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl -j2,2,0.171627167,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl -j4,4,0.090543458,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl -j8,8,0.051993083,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.22934525,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.119814416,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.064570042,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.040952666,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,flac decode -j1,1,0.060726208,8256583,8256541,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.134482209,7916475,7907307,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.070789708,7916475,7907307,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038074583,7916475,7907307,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.026917958,7916475,7907307,15631680,1,16000
librispeech-test-clean/7021,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.076896375,8015713,8006545,15631680,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl -j1,1,0.371936625,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl -j2,2,0.190609333,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl -j4,4,0.09937275,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl -j8,8,0.056658792,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.2519965,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.131962417,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.071680208,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.045597542,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,flac decode -j1,1,0.067313167,9170748,9170706,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.137793208,8758435,8749249,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.072734292,8758435,8749249,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.039429333,8758435,8749249,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027895416,8758435,8749249,15968158,1,16000
librispeech-test-clean/7127,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.080361541,8879882,8870696,15968158,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl -j1,1,0.347498625,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl -j2,2,0.176928584,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl -j4,4,0.09275525,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl -j8,8,0.053984583,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.234779292,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.125524625,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.067434375,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.043021458,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,flac decode -j1,1,0.062268625,9052067,9052025,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.134371083,8684786,8675618,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.071022667,8684786,8675618,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038500667,8684786,8675618,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.027143,8684786,8675618,15470240,1,16000
librispeech-test-clean/7176,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.07671325,8789883,8780715,15470240,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl -j1,1,0.356565333,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl -j2,2,0.180756834,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl -j4,4,0.095519458,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl -j8,8,0.053940041,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.240736167,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.12502525,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.068137792,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.043231958,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,flac decode -j1,1,0.062802667,9050201,9050159,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.135254166,8609466,8600298,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.071406625,8609466,8600298,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038119791,8609466,8600298,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.026620291,8609466,8600298,15678242,1,16000
librispeech-test-clean/7729,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.076622875,8745896,8736728,15678242,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl -j1,1,0.349435959,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl -j2,2,0.178075625,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl -j4,4,0.093023791,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl -j8,8,0.053181417,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.238039916,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.124957833,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.068811625,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.043390458,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,flac decode -j1,1,0.062367916,9047818,9047776,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.137473542,8665661,8656475,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.07117325,8665661,8656475,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038843083,8665661,8656475,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.0278275,8665661,8656475,15826080,1,16000
librispeech-test-clean/8224,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.07776075,8793729,8784543,15826080,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl -j1,1,0.345522041,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl -j2,2,0.175565292,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl -j4,4,0.091687459,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl -j8,8,0.052527167,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl decode -j1,1,0.236964916,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl decode -j2,2,0.121390625,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl decode -j4,4,0.066003166,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,vinyl decode -j8,8,0.042238875,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,flac decode -j1,1,0.061133958,8588228,8588186,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,flac -8 -j1,1,0.13613,8226939,8217753,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,flac -8 -j2,2,0.071832833,8226939,8217753,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,flac -8 -j4,4,0.038952375,8226939,8217753,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,flac -8 -j8,8,0.026777042,8226939,8217753,15833600,1,16000
librispeech-test-clean/8230,librispeech-test-clean,speech-clean,flac -5 -j1,1,0.077535875,8335874,8326688,15833600,1,16000
librispeech-test-clean/8455,librispeech-test-clean,speech-clean,vinyl -j1,1,0.346089958,9008899,9008857,15419360,1,16000
